"dose","p_eff_hat","p_eff_lcl","p_eff_ucl","r_eff_hat","r_eff_lcl","r_eff_ucl","q_eff_hat","q_eff_lcl","q_eff_ucl","p_eff_true","q_eff_true","r_eff_true","nR","eR","nI","eI","alpha_eff_true","scenario","replicate","method"
2,0.142814992869876,0.00902446046669921,0.415918467300689,0.0874016176654067,5.08822425291455e-12,0.35868878831749,0.218084448042518,0.0248328304338089,0.510280178570508,0.05,0.053,0.00315789473684211,3,1,3,0,0.3,"sce4",80,"hierarchical_beta"
3,0.0778593367198266,6.05536245101158e-14,0.338547164820681,0.170869609184508,9.89617428121529e-11,0.581817686049569,0.239992336857231,0.0285583400777861,0.626116010578168,0.1,0.115,0.0166666666666667,3,0,3,1,0.3,"sce4",80,"hierarchical_beta"
4,0.0421560784570814,6.50792106867105e-12,0.229608948328229,0.0813069483318461,8.0379572913874e-13,0.354579799146726,0.120452227300434,0.000111816862041362,0.418028584216428,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",80,"hierarchical_beta"
5,0.0769169677777365,3.41670128526847e-20,0.365424088953665,0.168842731801016,1.61410010908422e-12,0.57507684338325,0.238083173398613,0.0339209101378417,0.599920847734603,0.4,0.46,0.1,3,0,3,1,0.3,"sce4",80,"hierarchical_beta"
1,0.0241855009991803,4.73491987998074e-10,0.180759688744369,0.0392911430036129,4.89160930351522e-29,0.428484884827049,0.0622635779598042,1.48678423642861e-07,0.459054328947067,0.01,0.01,0,6,0,0,0,0.3,"sce4",81,"fixed_beta"
2,0.169114656733408,0.0118370068648184,0.428644154348499,0.0318948218473666,2.91829067714948e-10,0.262436592991745,0.194991932860681,0.0174526790844545,0.507097658402211,0.05,0.053,0.00315789473684211,3,1,3,0,0.3,"sce4",81,"fixed_beta"
3,0.321817268880205,0.074829749941287,0.631459582503572,0.045059219228545,4.51458672332119e-08,0.304989688530976,0.352003416484921,0.0838221685031841,0.678405933277731,0.1,0.115,0.0166666666666667,3,2,3,0,0.3,"sce4",81,"fixed_beta"
4,0.318855489969357,0.0621849416726139,0.672946881586317,0.125660340879171,2.29239952678955e-05,0.56578865616796,0.408819299458079,0.108265887938364,0.767157797333154,0.2,0.23,0.0375,3,1,3,1,0.3,"sce4",81,"fixed_beta"
5,0.127859434474898,0.00458894937497094,0.411399910820418,0.0933845057672748,3.63047304643391e-05,0.35320196639573,0.208899539225718,0.0202919426445174,0.534878589356807,0.4,0.46,0.1,3,0,3,0,0.3,"sce4",81,"fixed_beta"
1,0.0993710789320657,3.12688061681888e-05,0.304279890258173,0.0758483812261389,2.35420545978148e-33,0.544822283538753,0.167785621979304,0.000941142721953796,0.6062480509716,0.01,0.01,0,6,0,0,0,0.3,"sce4",81,"hierarchical_beta"
2,0.178340876803015,0.0198328591612063,0.471949494015405,0.0392004088062698,1.9259096905599e-21,0.278588130359774,0.210478471952972,0.0345715917280237,0.545159886338191,0.05,0.053,0.00315789473684211,3,1,3,0,0.3,"sce4",81,"hierarchical_beta"
3,0.269157210578682,0.0585081178387355,0.582757250738288,0.0346218063496127,1.26220392650532e-33,0.210633305407391,0.294189570929892,0.0728618102737443,0.608816055195884,0.1,0.115,0.0166666666666667,3,2,3,0,0.3,"sce4",81,"hierarchical_beta"
4,0.250181909220459,0.0366266124413756,0.564529397571091,0.0598200104871857,3.66238752110964e-16,0.344767253920782,0.296888369535565,0.0640936973735752,0.648220286535158,0.2,0.23,0.0375,3,1,3,1,0.3,"sce4",81,"hierarchical_beta"
5,0.0909575857991674,7.89775955726068e-05,0.349040330685506,0.0353720664029406,3.74425569888789e-21,0.235955214930352,0.123124286265166,0.0011951621464411,0.380043751587344,0.4,0.46,0.1,3,0,3,0,0.3,"sce4",81,"hierarchical_beta"
1,0.0309567806681657,7.42725112785292e-13,0.221817584179054,0.0249584265176833,7.44151475994603e-28,0.278640442516506,0.0545382437679284,1.79954775134183e-08,0.316803266307922,0.01,0.01,0,6,0,0,0,0.3,"sce4",82,"fixed_beta"
2,0.130245659178025,8.39382595091914e-05,0.443312849221732,0.121783211972204,1.46720312067694e-08,0.538183670563803,0.241509216912344,0.0238601699367534,0.599911199173296,0.05,0.053,0.00315789473684211,3,0,3,1,0.3,"sce4",82,"fixed_beta"
3,0.0760623344816023,0.000259617929694576,0.310991899627473,0.0567013825433773,1.14794588273255e-07,0.331049932945067,0.128768746438176,0.00173934404474319,0.454145291848709,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",82,"fixed_beta"
4,0.101934466184531,0.00256181348265746,0.362620464239146,0.0673886919607022,7.9455137609207e-06,0.374571541049436,0.161663744265976,0.00682048199876153,0.468185141030344,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",82,"fixed_beta"
5,0.346591588820454,0.0578491864707771,0.698823543003229,0.147719053928365,0.000125475490912292,0.622364344559299,0.446670863187055,0.130492046038261,0.802697372498894,0.4,0.46,0.1,3,1,3,1,0.3,"sce4",82,"fixed_beta"
1,0.0415385839263562,3.37846865230466e-10,0.242412286539924,0.146926567403331,1.86805009507643e-12,0.623051112121377,0.18191868904567,0.000167538900986862,0.637861347821393,0.01,0.01,0,6,0,0,0,0.3,"sce4",82,"hierarchical_beta"
2,0.0900563495350763,3.45467809559571e-08,0.308456161379837,0.160087579192425,3.88767458743943e-15,0.517619458647909,0.240307108160742,0.0317568604858538,0.558045523279785,0.05,0.053,0.00315789473684211,3,0,3,1,0.3,"sce4",82,"hierarchical_beta"
3,0.0393845261964889,3.27457373778356e-09,0.206387706482516,0.0830060092669589,2.33201719496687e-16,0.373694746335991,0.119192279266066,0.000128478476313615,0.420273836982899,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",82,"hierarchical_beta"
4,0.0413604184226187,1.64001353291198e-11,0.253437418221201,0.080198044718125,1.30716795122542e-13,0.395160729373626,0.118615280113407,0.000228963931903291,0.432708742188804,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",82,"hierarchical_beta"
5,0.22047168927588,0.0196062288265563,0.570885861220269,0.124540526492521,9.33235457955568e-13,0.589332154384687,0.321238865685553,0.0602088613137094,0.703722715392429,0.4,0.46,0.1,3,1,3,1,0.3,"sce4",82,"hierarchical_beta"
1,0.027960883955462,8.10912123077814e-09,0.180106890184147,0.0300768022301717,6.36650110940194e-26,0.412775295786244,0.0573417343219618,9.78800482849308e-08,0.426398452998558,0.01,0.01,0,6,0,0,0,0.3,"sce4",83,"fixed_beta"
2,0.0494247851164313,8.96612176068688e-06,0.269382261327161,0.037742028314125,1.19844241471899e-10,0.271232112565989,0.0854151988668643,0.000202692216718633,0.336968247014545,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",83,"fixed_beta"
3,0.0789516084738292,0.00012937261191886,0.371142055011668,0.0569456187300076,2.14421707105544e-07,0.316586178135242,0.132065033400907,0.00166622840683106,0.425597977350306,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",83,"fixed_beta"
4,0.218831291536984,0.0259937701303016,0.543897035994626,0.0677124828064502,1.45164226784662e-05,0.375523540512866,0.271498119216935,0.052114193396522,0.627827824492014,0.2,0.23,0.0375,3,1,3,0,0.3,"sce4",83,"fixed_beta"
5,0.688936343902903,0.257143048435659,0.954472977489873,0.327605694589098,0.00150754162557969,0.88498259717609,0.803849344273761,0.504231516653584,0.983918378780606,0.4,0.46,0.1,3,2,3,3,0.3,"sce4",83,"fixed_beta"
1,0.0470817842797329,3.66975000053589e-11,0.25751085469975,0.0919324652720746,3.83863993840078e-44,0.861742411825755,0.133879332849817,7.73560839030776e-08,0.87742640876655,0.01,0.01,0,6,0,0,0,0.3,"sce4",83,"hierarchical_beta"
2,0.0429744475065215,6.42890518257081e-12,0.232628086271489,0.0410310006252809,3.31632677664005e-35,0.379881928471885,0.0822009903335665,9.06656242195376e-07,0.416525485484992,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",83,"hierarchical_beta"
3,0.0531524917193737,1.48847468077988e-12,0.28848685521161,0.0364500604319015,8.10986220708752e-64,0.27470421962779,0.087351405091189,3.90215044204914e-07,0.367735242687551,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",83,"hierarchical_beta"
4,0.170876275860026,0.0101673767809804,0.487607008934758,0.0318420167232086,6.789294227599e-84,0.253963702813406,0.197382815493167,0.0173297203716994,0.523426938734843,0.2,0.23,0.0375,3,1,3,0,0.3,"sce4",83,"hierarchical_beta"
5,0.64582041780431,0.217240867713892,0.95899340477564,0.130537217970517,2.08853538394073e-34,0.933433176828784,0.707366573484695,0.30114480849511,0.983635327583388,0.4,0.46,0.1,3,2,3,3,0.3,"sce4",83,"hierarchical_beta"
1,0.0276305944266006,1.09213452676586e-08,0.169102352817931,0.0270016019211489,1.26821910531693e-29,0.318817852850795,0.0539949527531482,5.42620147184174e-07,0.353912830892817,0.01,0.01,0,6,0,0,0,0.3,"sce4",84,"fixed_beta"
2,0.173304424927255,0.0148260977539373,0.435856056458419,0.0303158450493836,4.8896661697287e-11,0.214902481469588,0.198643446799583,0.0247467914051521,0.483643040152266,0.05,0.053,0.00315789473684211,3,1,3,0,0.3,"sce4",84,"fixed_beta"
3,0.0856599455424494,0.000333008002192326,0.377749701084759,0.0497800360789466,2.94468282830143e-07,0.291143252846492,0.131484601358854,0.00246102139831182,0.430799984987939,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",84,"fixed_beta"
4,0.171987116614069,0.00304268224296014,0.506948558813729,0.159273095511934,3.41338455231813e-05,0.645294327076928,0.308128972191204,0.0469520035019744,0.704506270634504,0.2,0.23,0.0375,3,0,3,1,0.3,"sce4",84,"fixed_beta"
5,0.497741878326885,0.175177828914281,0.819653194075391,0.142399245027366,0.000141226840036693,0.556085074152629,0.570942881390266,0.240256181946879,0.868220235076796,0.4,0.46,0.1,3,2,3,1,0.3,"sce4",84,"fixed_beta"
1,0.0800107021890202,7.35093712774336e-07,0.278000086086858,0.101126404433436,6.07528115335235e-48,0.765991784145063,0.172507188356111,9.55519919695794e-05,0.793237738432223,0.01,0.01,0,6,0,0,0,0.3,"sce4",84,"hierarchical_beta"
2,0.174256722150535,0.0122031960552389,0.445964726231882,0.0383831054840605,3.14713705829657e-28,0.245674456537938,0.205558104546673,0.01784272970308,0.49846194563289,0.05,0.053,0.00315789473684211,3,1,3,0,0.3,"sce4",84,"hierarchical_beta"
3,0.0793924733934624,9.10328489529719e-06,0.281615295639046,0.0405202611957026,6.74891191689455e-91,0.24826819001915,0.1166359382349,6.43577995960625e-05,0.370256640544801,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",84,"hierarchical_beta"
4,0.134680531310245,1.30183731753614e-06,0.427739056113807,0.103684008457253,1.87937054459691e-28,0.558495539976855,0.230526305901597,0.0220190185548551,0.590808815521066,0.2,0.23,0.0375,3,0,3,1,0.3,"sce4",84,"hierarchical_beta"
5,0.355067780646413,0.097385098925016,0.705566297275208,0.073852663309615,5.01593490647582e-32,0.454990244378274,0.405504267437642,0.132532792363722,0.758747784167241,0.4,0.46,0.1,3,2,3,1,0.3,"sce4",84,"hierarchical_beta"
1,0.0259477508452952,1.08792412824934e-09,0.181708305717791,0.0360541162866547,1.10023812500162e-23,0.446407597684571,0.0612951365592545,3.50329304272843e-07,0.462411099401927,0.01,0.01,0,6,0,0,0,0.3,"sce4",85,"fixed_beta"
2,0.0516485838670131,6.38570272000904e-05,0.243500333312403,0.0400489183918747,8.43685955373817e-12,0.274304311563872,0.0898331242872629,0.000278970823212607,0.380049038662762,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",85,"fixed_beta"
3,0.0820876364101617,0.000283728930277374,0.326754732078861,0.0510640845309255,4.18351474723638e-07,0.325101644702203,0.128741933883695,0.00186762000249716,0.429602787262328,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",85,"fixed_beta"
4,0.162590269829048,0.002675281282714,0.49775292164274,0.156471275998357,6.62733581186861e-05,0.639588477246756,0.297438088917247,0.0533849354522369,0.68387452915678,0.2,0.23,0.0375,3,0,3,1,0.3,"sce4",85,"fixed_beta"
5,0.44501746390966,0.102598012172736,0.806910271166336,0.26236239759843,0.000352641168958197,0.818911238540799,0.602103306348359,0.27320559147783,0.907507043204046,0.4,0.46,0.1,3,1,3,2,0.3,"sce4",85,"fixed_beta"
1,0.0483752923447729,2.09884777091606e-12,0.318940447355138,0.109929865561114,4.41859736526743e-21,0.669227054298727,0.153485181710953,4.00707175917206e-05,0.67432119977344,0.01,0.01,0,6,0,0,0,0.3,"sce4",85,"hierarchical_beta"
2,0.0556590296118638,8.36886931704395e-12,0.28685398261097,0.0626538973222485,4.26362484122576e-24,0.379847610146158,0.115326184615028,0.000487084486563908,0.429780881253081,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",85,"hierarchical_beta"
3,0.0400664993415842,3.27338480921167e-10,0.256586858475962,0.0615615601078965,9.23629497086161e-32,0.385650314246131,0.0991429188838459,1.33342258765958e-05,0.437795008730384,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",85,"hierarchical_beta"
4,0.100630263508929,2.11458276177402e-09,0.433802894919651,0.122817827279618,4.54270783290463e-49,0.610048677961972,0.216533873863975,0.0195727358893303,0.640224866216422,0.2,0.23,0.0375,3,0,3,1,0.3,"sce4",85,"hierarchical_beta"
5,0.315571988509645,0.0483164702003164,0.716052782087119,0.141710541659781,1.28043971896834e-20,0.653799140482423,0.420584591395998,0.129706952193263,0.772336805789138,0.4,0.46,0.1,3,1,3,2,0.3,"sce4",85,"hierarchical_beta"
1,0.0243340862619295,3.76777892432147e-10,0.203544825828829,0.0338904994139424,5.43104573048372e-26,0.475110791017562,0.0573852954885364,7.79264808694152e-09,0.507666523858123,0.01,0.01,0,6,0,0,0,0.3,"sce4",86,"fixed_beta"
2,0.0525009957255717,1.05146498048846e-05,0.253536920284245,0.0348847521364321,2.8692709300988e-11,0.258190257896371,0.0857792884062579,0.000191455810266185,0.350790667287008,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",86,"fixed_beta"
3,0.0676246743695198,0.000163465905632204,0.285354659511619,0.0488996813243213,2.69356004460475e-06,0.300931792827581,0.112991723595318,0.000852054347877633,0.431627716770808,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",86,"fixed_beta"
4,0.313111731352257,0.0704177237643673,0.677962171765231,0.127517878878745,6.87129359037025e-06,0.595145109635802,0.405457204365068,0.105951552522748,0.751784956085702,0.2,0.23,0.0375,3,1,3,1,0.3,"sce4",86,"fixed_beta"
5,0.525879287495146,0.142466820476177,0.840703878784267,0.40167314804378,0.00140581184775069,0.92995176511145,0.731864521444127,0.414304615475767,0.969480839346711,0.4,0.46,0.1,3,1,3,3,0.3,"sce4",86,"fixed_beta"
1,0.0711954983105657,6.79447423079469e-11,0.317424614759781,0.152008438377883,1.67421425811762e-27,0.949651912253219,0.211040480172673,9.59720371168636e-06,0.962867116590981,0.01,0.01,0,6,0,0,0,0.3,"sce4",86,"hierarchical_beta"
2,0.0712321110430483,1.86215215495576e-10,0.322046052324283,0.0682824861695667,1.22511335178043e-24,0.403842215545642,0.134902282407681,3.37863352382941e-05,0.477890411860524,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",86,"hierarchical_beta"
3,0.0716331457943541,2.21176702278975e-09,0.314592893935177,0.0606569098895111,6.59087759509955e-25,0.362092132383563,0.127510834172842,4.93661043478094e-05,0.458606339506381,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",86,"hierarchical_beta"
4,0.261201647183602,0.0398037584404991,0.580192204704857,0.105191132710829,5.90578970353268e-19,0.49524862116521,0.344428502380647,0.0764569843138434,0.675922602567417,0.2,0.23,0.0375,3,1,3,1,0.3,"sce4",86,"hierarchical_beta"
5,0.385243173847033,0.0441768591769697,0.794891454955316,0.385778493638025,9.51017197262075e-11,0.99898305391714,0.660349886405955,0.260402768344208,0.999235973299068,0.4,0.46,0.1,3,1,3,3,0.3,"sce4",86,"hierarchical_beta"
1,0.0246262541400255,2.17334497993518e-11,0.191540140405669,0.0377351719774928,8.04325470194956e-25,0.41697424163704,0.0612935370362873,2.23018881852719e-07,0.440219232210459,0.01,0.01,0,6,0,0,0,0.3,"sce4",87,"fixed_beta"
2,0.0516858000390828,2.34700769129864e-05,0.266906743190082,0.0370125068838016,6.94855316988547e-11,0.314433848641522,0.0870729941331197,0.000328818978226487,0.398141051232805,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",87,"fixed_beta"
3,0.159788929158559,0.00129925867222433,0.466019517885117,0.147005456605438,7.61740953331775e-06,0.66910598827016,0.290902955335401,0.0319250341248593,0.709601653434103,0.1,0.115,0.0166666666666667,3,0,3,1,0.3,"sce4",87,"fixed_beta"
4,0.307022975366861,0.0597316751250733,0.651433530784412,0.135566643878908,6.47891777316162e-05,0.482711672733205,0.405597639978687,0.112737927481721,0.73806360123387,0.2,0.23,0.0375,3,1,3,1,0.3,"sce4",87,"fixed_beta"
5,0.705748654315774,0.289749492579398,0.951880759381216,0.314213959443257,0.000535760390049418,0.913444486305479,0.811206399936731,0.51097613339327,0.980331424035471,0.4,0.46,0.1,3,2,3,3,0.3,"sce4",87,"fixed_beta"
1,0.0526848955997294,9.94630524520779e-26,0.256970391691211,0.218433814221858,3.09645231582956e-14,0.899543129551101,0.260000587255175,0.000822278142844459,0.900849674576938,0.01,0.01,0,6,0,0,0,0.3,"sce4",87,"hierarchical_beta"
2,0.0572044466645186,5.93491659104813e-26,0.264717700286813,0.111569904799619,1.69494691384738e-14,0.445885790098116,0.163626152866928,0.000568988726215486,0.492843863732379,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",87,"hierarchical_beta"
3,0.10253888685261,5.39255421374564e-14,0.394438707661246,0.207700261281533,2.62299418940548e-11,0.652747433314143,0.29673956362307,0.0409093714718963,0.683120344456,0.1,0.115,0.0166666666666667,3,0,3,1,0.3,"sce4",87,"hierarchical_beta"
4,0.261950912780357,0.0148760017731595,0.586316811370034,0.173132532466339,2.04159643857626e-13,0.569223915885058,0.395148033795414,0.101753306646031,0.715928576467265,0.2,0.23,0.0375,3,1,3,1,0.3,"sce4",87,"hierarchical_beta"
5,0.607105639496561,0.179118975156732,0.934986143871855,0.287567266893202,3.56779573090335e-13,0.94424191606448,0.742796148089011,0.3596124132261,0.985792331899302,0.4,0.46,0.1,3,2,3,3,0.3,"sce4",87,"hierarchical_beta"
1,0.153505116693697,0.00612911597745649,0.41522902701549,0.0206667824201015,6.14540798375348e-27,0.288224513269202,0.171305192801097,0.00870916911938285,0.500229118732987,0.01,0.01,0,6,1,0,0,0.3,"sce4",88,"fixed_beta"
2,0.0498102040266491,2.56766188911942e-05,0.247142819546152,0.0316885313162392,5.46081960639757e-11,0.268988748757749,0.0797873768044747,0.000291244235740406,0.356208920892156,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",88,"fixed_beta"
3,0.0723124132354546,0.00016817749967136,0.297496885761945,0.0468713053097146,6.17119173520971e-08,0.279464746683564,0.11541282782806,0.00193304105019783,0.416388084510175,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",88,"fixed_beta"
4,0.325284832166102,0.0723811267044809,0.681841387012424,0.116726372964003,1.67612075527008e-05,0.516768369484389,0.408066424518698,0.125780803376923,0.752693926569363,0.2,0.23,0.0375,3,1,3,1,0.3,"sce4",88,"fixed_beta"
5,0.246592474394876,0.0108839750421087,0.604841392899237,0.339460802714776,0.00103351373454497,0.838680994932997,0.517596524310194,0.165503459902221,0.879509023396615,0.4,0.46,0.1,3,0,3,2,0.3,"sce4",88,"fixed_beta"
1,0.17044884392353,0.0188425128498633,0.448387464899139,0.115980388232438,2.38565175369611e-19,0.755362002768286,0.267023777609275,0.0262667227416705,0.825108284118477,0.01,0.01,0,6,1,0,0,0.3,"sce4",88,"hierarchical_beta"
2,0.0738990133139582,9.3212254589472e-17,0.284313387759099,0.0541869019116068,2.68491347571116e-25,0.364478030461465,0.124049468332275,2.08990815647597e-05,0.448065577221582,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",88,"hierarchical_beta"
3,0.0755356241453106,2.2328171016094e-11,0.308037510076233,0.0540845742779617,2.07929884333126e-14,0.32938302762818,0.125853300361286,5.88043327547029e-05,0.425944216820904,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",88,"hierarchical_beta"
4,0.246879547125882,0.0266743422765015,0.582666472291644,0.104992130575026,4.94966308244764e-11,0.521898711081433,0.328993470437291,0.0660585899332843,0.684982016979691,0.2,0.23,0.0375,3,1,3,1,0.3,"sce4",88,"hierarchical_beta"
5,0.160109641815687,9.37791878743565e-12,0.518382044045103,0.243331375483368,5.69154038495939e-13,0.800327130294343,0.380377778620559,0.0755030618447373,0.819297596699138,0.4,0.46,0.1,3,0,3,2,0.3,"sce4",88,"hierarchical_beta"
1,0.0239893620389172,6.86340713242669e-10,0.175596290645834,0.0246761908623943,1.43686815332257e-30,0.334474282082188,0.0481995408558783,4.61870969474839e-08,0.343429197006592,0.01,0.01,0,6,0,0,0,0.3,"sce4",89,"fixed_beta"
