"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","N_s1","N_s2","Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","m_U","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Design","Flexible_IPDE","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
1742,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,1,0.15,0.1,0.1695,0.1696,43.3981,0.4995,NA,NA,5.7803,10.6358,6.5792,6.5792,0.4601,29.726,22.9295,0.3468,0.3468,2.659,1266.5122,865,865
1742,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,2,0.2,0.4,0.2178,0.3866,54.4864,0.4995,NA,NA,36.9942,53.526,13.585,13.585,3.7168,29.726,22.9295,0.3468,0.3468,2.659,1266.5122,865,865
1742,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,3,0.3,0.4,0.3134,0.4436,54.0802,0.4995,NA,NA,40.9249,25.0867,6.5168,6.5168,1.711,29.726,22.9295,0.3468,0.3468,2.659,1266.5122,865,865
1742,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,4,0.35,0.4,0.3611,0.4848,54.6469,0.4995,NA,NA,13.526,7.052,2.6185,2.6185,0.778,29.726,22.9295,0.3468,0.3468,2.659,1266.5122,865,865
1742,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,5,0.45,0.4,0.4568,0.4948,51.4167,0.4995,NA,NA,2.4277,1.0405,0.4266,0.4266,0.1306,29.726,22.9295,0.3468,0.3468,2.659,1266.5122,865,865
1743,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,1,0.05,0.05,0.1017,0.1469,44.7473,0.4906,NA,NA,0.2312,8.7861,4.2936,4.2936,0.2647,29.9723,22.326,0,0,0.3468,1231.4943,865,865
1743,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,2,0.1,0.1,0.1403,0.1807,45.2279,0.4906,NA,NA,2.1965,9.3642,4.7549,4.7549,2.9017,29.9723,22.326,0,0,0.3468,1231.4943,865,865
1743,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,3,0.18,0.25,0.2238,0.2722,47.3796,0.4906,NA,NA,17.341,15.1445,6.9087,6.9087,1.6023,29.9723,22.326,0,0,0.3468,1231.4943,865,865
1743,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,4,0.3,0.5,0.2685,0.4951,58.9686,0.4906,NA,NA,64.0462,56.3006,11.1988,11.1988,2.3052,29.9723,22.326,0,0,0.3468,1231.4943,865,865
1743,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,5,0.4,0.55,0.3632,0.5196,56.6515,0.4906,NA,NA,16.185,10.0578,2.8162,2.8162,0.5723,29.9723,22.326,0,0,0.3468,1231.4943,865,865
1744,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,1,0.07,0.05,0.0858,0.153,45.7473,0.4972,NA,NA,0.578,7.5145,3.8879,3.8879,0.1861,29.9341,21.5757,0,0,0.578,1188.2753,865,865
1744,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,2,0.12,0.3,0.1203,0.2935,52.8005,0.4972,NA,NA,5.3179,40.578,8.4208,8.4208,3.0821,29.9341,21.5757,0,0,0.578,1188.2753,865,865
1744,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,3,0.17,0.3,0.197,0.3129,50.893,0.4972,NA,NA,22.659,26.7052,7.415,7.415,2.0867,29.9341,21.5757,0,0,0.578,1188.2753,865,865
1744,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,4,0.22,0.3,0.2392,0.3699,52.6285,0.4972,NA,NA,32.7168,16.6474,6.8913,6.8913,2.0671,29.9341,21.5757,0,0,0.578,1188.2753,865,865
1744,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,5,0.3,0.3,0.3306,0.419,51.9175,0.4972,NA,NA,38.7283,7.9769,3.3191,3.3191,0.9364,29.9341,21.5757,0,0,0.578,1188.2753,865,865
1745,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,1,0.29,0.3,0.3196,0.3048,45.5003,0.5115,NA,NA,50.289,64.0462,17.8925,17.8925,0.7965,27.6555,23.4462,12.2543,12.948,13.0636,1291.7162,865,865
1745,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,2,0.34,0.32,0.3749,0.4032,49.1996,0.5115,NA,NA,29.3642,20.1156,7.0821,7.0821,2.6058,27.6555,23.4462,12.2543,12.948,13.0636,1291.7162,865,865
1745,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,3,0.38,0.35,0.4731,0.4624,48.8196,0.5115,NA,NA,6.474,2.0809,2.0289,2.0289,0.6012,27.6555,23.4462,12.2543,12.948,13.0636,1291.7162,865,865
1745,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,4,0.43,0.38,0.5181,0.4932,48.8666,0.5115,NA,NA,1.3873,0.578,0.5653,0.5653,0.1746,27.6555,23.4462,12.2543,12.948,13.0636,1291.7162,865,865
1745,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,5,0.52,0.4,0.6027,0.5003,45.9074,0.5115,NA,NA,0.2312,0.1156,0.0867,0.0867,0.0312,27.6555,23.4462,12.2543,12.948,13.0636,1291.7162,865,865
1746,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,1,0.16,0.2,0.1645,0.2377,47.6778,0.4974,NA,NA,5.896,10.8671,7.3908,7.3908,0.3838,29.8301,24.5815,0.4624,0.578,0.9249,1362.7136,865,865
1746,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,2,0.2,0.5,0.2117,0.4795,60.3038,0.4974,NA,NA,56.4162,60.9249,15.9191,15.9191,3.4197,29.8301,24.5815,0.4624,0.578,0.9249,1362.7136,865,865
1746,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,3,0.26,0.5,0.3057,0.5062,58.1448,0.4974,NA,NA,28.6705,21.6185,5.1295,5.1295,1.074,29.8301,24.5815,0.4624,0.578,0.9249,1362.7136,865,865
1746,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,4,0.31,0.5,0.3528,0.5055,56.2192,0.4974,NA,NA,7.2832,4.9711,1.2382,1.2382,0.3249,29.8301,24.5815,0.4624,0.578,0.9249,1362.7136,865,865
1746,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,5,0.36,0.5,0.448,0.5014,52.1671,0.4974,NA,NA,1.2717,0.6936,0.1526,0.1526,0.0462,29.8301,24.5815,0.4624,0.578,0.9249,1362.7136,865,865
1747,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,1,0.32,0.1,0.3589,0.1241,33.0895,0.5132,NA,NA,58.9595,46.3584,16.4983,16.4983,0.9896,25.0751,20.5746,18.7283,19.6532,40.578,1135.5547,865,865
1747,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",1,1,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.6,0.6,2,0.37,0.15,0.4141,0.2415,37.9248,0.5132,NA,NA,18.1503,11.6763,5.9098,5.9098,2.6671,25.0751,20.5746,18.7283,19.6532,40.578,1135.5547,865,865
