"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,2,1,1,1,0.29,0.29,0.1349,NA,NA,NA,39.7885,16.9683,16.9683,0,20.4958,18.3573,55.7596,276.5795,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,2,1,1,2,0.34,0.601,0.6024,NA,NA,NA,4.4519,3.2053,3.2053,2.1302,20.4958,18.3573,55.7596,276.5795,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,2,1,1,3,0.38,0.686,0.612,NA,NA,NA,0,0.3222,0.3222,0.0083,20.4958,18.3573,55.7596,276.5795,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,2,1,1,4,0.43,0.772,NA,NA,NA,NA,0,0,0,0,20.4958,18.3573,55.7596,276.5795,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,2,1,1,5,0.52,0.907,NA,NA,NA,NA,0,0,0,0,20.4958,18.3573,55.7596,276.5795,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,1,0.29,0.29,0.1389,NA,NA,NA,40.9015,17.0668,17.0668,0,20.7012,18.35,54.3127,277.2437,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,2,0.34,0.601,0.5997,NA,NA,NA,4.7858,3.2321,3.2321,2.1285,20.7012,18.35,54.3127,277.2437,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,3,0.38,0.686,0.5563,NA,NA,NA,0,0.3673,0.3673,0.2226,20.7012,18.35,54.3127,277.2437,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,4,0.43,0.772,NA,NA,NA,NA,0,0.0351,0.0351,0,20.7012,18.35,54.3127,277.2437,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,5,0.52,0.907,NA,NA,NA,NA,0,0,0,0,20.7012,18.35,54.3127,277.2437,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,1,1,1,1,0.29,0.29,0.0813,NA,NA,NA,10.128,10.4875,10.4875,0,18.7629,18.7629,64.4407,279.8826,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,1,1,1,2,0.34,0.688,0.1678,NA,NA,NA,5.1196,3.7295,3.7295,0,18.7629,18.7629,64.4407,279.8826,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,1,1,1,3,0.38,0.788,0.1006,NA,NA,NA,3.7284,1.5893,1.5893,0,18.7629,18.7629,64.4407,279.8826,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,1,1,1,4,0.43,0.886,0.0914,NA,NA,NA,16.305,2.5609,2.5609,0,18.7629,18.7629,64.4407,279.8826,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,1,1,1,5,0.52,1,0.6328,NA,NA,NA,0.2782,0.3957,0.3957,0,18.7629,18.7629,64.4407,279.8826,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,1,0.29,0.29,0.1443,NA,NA,NA,45.409,17.6995,17.6995,0,20.611,18.6132,53.7563,279.9532,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,2,0.34,0.688,0.6566,NA,NA,NA,0.8347,2.7646,2.7646,1.9978,20.611,18.6132,53.7563,279.9532,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,3,0.38,0.788,0.6661,NA,NA,NA,0,0.1469,0.1469,0,20.611,18.6132,53.7563,279.9532,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,4,0.43,0.886,NA,NA,NA,NA,0,0,0,0,20.611,18.6132,53.7563,279.9532,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,5,0.52,1,NA,NA,NA,NA,0,0,0,0,20.611,18.6132,53.7563,279.9532,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,1,0.29,0.29,0.1412,NA,NA,NA,44.7969,17.6544,17.6544,0,20.6394,18.512,54.3684,278.8711,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,2,0.34,0.688,0.6562,NA,NA,NA,0.8347,2.773,2.773,2.0045,20.6394,18.512,54.3684,278.8711,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,3,0.38,0.788,0.5891,NA,NA,NA,0,0.202,0.202,0.123,20.6394,18.512,54.3684,278.8711,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,4,0.43,0.886,NA,NA,NA,NA,0,0.01,0.01,0,20.6394,18.512,54.3684,278.8711,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,5,0.52,1,NA,NA,NA,NA,0,0,0,0,20.6394,18.512,54.3684,278.8711,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,1,1,1,1,0.29,0.29,0.0786,NA,NA,NA,9.6272,10.4441,10.4441,0,18.7095,18.7095,65.0529,279.3902,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,1,1,1,2,0.34,0.775,0.1601,NA,NA,NA,5.1196,3.7679,3.7679,0,18.7095,18.7095,65.0529,279.3902,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,1,1,1,3,0.38,0.89,0.1,NA,NA,NA,3.7841,1.5609,1.5609,0,18.7095,18.7095,65.0529,279.3902,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,1,1,1,4,0.43,1,0.0928,NA,NA,NA,16.138,2.5426,2.5426,0,18.7095,18.7095,65.0529,279.3902,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,1,1,1,5,0.52,1,0.6328,NA,NA,NA,0.2782,0.394,0.394,0,18.7095,18.7095,65.0529,279.3902,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,2,1,1,1,0.29,0.29,0.1433,NA,NA,NA,45.9098,17.9316,17.9316,0,20.5843,18.6116,54.0902,279.2873,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,2,1,1,2,0.34,0.775,0.6661,NA,NA,NA,0,2.5793,2.5793,1.9727,20.5843,18.6116,54.0902,279.2873,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,2,1,1,3,0.38,0.89,NA,NA,NA,NA,0,0.0735,0.0735,0,20.5843,18.6116,54.0902,279.2873,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,2,1,1,4,0.43,1,NA,NA,NA,NA,0,0,0,0,20.5843,18.6116,54.0902,279.2873,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,2,1,1,5,0.52,1,NA,NA,NA,NA,0,0,0,0,20.5843,18.6116,54.0902,279.2873,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,3,1,1,1,0.29,0.29,0.1456,NA,NA,NA,46.2994,17.8998,17.8998,0,20.5643,18.5426,53.7006,278.8259,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,3,1,1,2,0.34,0.775,0.6654,NA,NA,NA,0,2.5726,2.5726,1.9661,20.5643,18.5426,53.7006,278.8259,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,3,1,1,3,0.38,0.89,NA,NA,NA,NA,0,0.0902,0.0902,0.0556,20.5643,18.5426,53.7006,278.8259,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,3,1,1,4,0.43,1,NA,NA,NA,NA,0,0.0017,0.0017,0,20.5643,18.5426,53.7006,278.8259,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.5,0,0.0714,28,30,3,1,1,5,0.52,1,NA,NA,NA,NA,0,0,0,0,20.5643,18.5426,53.7006,278.8259,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,30,1,1,1,1,0.16,0.16,0.0559,NA,NA,NA,12.3188,10.1455,10.1455,0,25.2776,25.2776,34.6154,371.8941,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,30,1,1,1,2,0.2,0.2,0.1096,NA,NA,NA,8.9744,5.4883,5.4883,0,25.2776,25.2776,34.6154,371.8941,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,30,1,1,1,3,0.26,0.26,0.1247,NA,NA,NA,10.5351,3.398,3.398,0,25.2776,25.2776,34.6154,371.8941,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,30,1,1,1,4,0.31,0.31,0.083,NA,NA,NA,7.1349,2.0719,2.0719,0,25.2776,25.2776,34.6154,371.8941,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,30,1,1,1,5,0.36,0.36,0.0839,NA,NA,NA,26.4214,4.1739,4.1739,0,25.2776,25.2776,34.6154,371.8941,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,30,2,1,1,1,0.16,0.16,0.081,NA,NA,NA,20.4013,10.4816,10.4816,0,26.0017,20.1148,26.2542,319.6678,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,30,2,1,1,2,0.2,0.2,0.138,NA,NA,NA,9.1973,6.2308,6.2308,2.9482,26.0017,20.1148,26.2542,319.6678,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,30,2,1,1,3,0.26,0.26,0.1515,NA,NA,NA,10.4794,3.3896,3.3896,1.3757,26.0017,20.1148,26.2542,319.6678,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,30,2,1,1,4,0.31,0.31,0.0909,NA,NA,NA,7.0792,2.0334,2.0334,1.0067,26.0017,20.1148,26.2542,319.6678,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,30,2,1,1,5,0.36,0.36,0.0834,NA,NA,NA,26.5886,3.8662,3.8662,0.5563,26.0017,20.1148,26.2542,319.6678,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
