"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","IPDE_Design","New_Patient_First","N_Eval_Escalate","D_Cap","Dose_Cap","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.245,0.2155,NA,NA,NA,27.4,7.5315,7.5315,3.7895,29.8395,21.497,0.65,1182.7818,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.36,0.3099,NA,NA,NA,35.65,7.7985,7.7985,1.989,29.8395,21.497,0.65,1182.7818,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.44,0.3571,NA,NA,NA,22.65,4.992,4.992,1.8695,29.8395,21.497,0.65,1182.7818,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.555,0.4521,NA,NA,NA,9.05,2.76,2.76,0.6945,29.8395,21.497,0.65,1182.7818,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1868,0,NA,NA,8.05,7.8945,7.8945,0,29.8395,21.555,0.65,1186.3891,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.29,0.237,NA,NA,NA,35.6,8.841,8.841,4.2545,29.8395,21.555,0.65,1186.3891,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.42,0.3346,NA,NA,NA,35.35,7.7445,7.7445,2.0265,29.8395,21.555,0.65,1186.3891,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.53,0.3825,NA,NA,NA,15.95,4.0125,4.0125,1.618,29.8395,21.555,0.65,1186.3891,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.66,0.4776,NA,NA,NA,4.4,1.347,1.347,0.3855,29.8395,21.555,0.65,1186.3891,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1769,0.0706,NA,NA,6.65,7.0905,7.0905,0,29.8395,21.4555,0.65,1179.5211,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.29,0.2256,NA,NA,NA,30.65,8.3415,8.3415,3.9655,29.8395,21.4555,0.65,1179.5211,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.42,0.3211,NA,NA,NA,35.15,7.656,7.656,2.077,29.8395,21.4555,0.65,1179.5211,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.53,0.3685,NA,NA,NA,19.9,4.4745,4.4745,1.7245,29.8395,21.4555,0.65,1179.5211,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.66,0.4632,NA,NA,NA,7,2.277,2.277,0.617,29.8395,21.4555,0.65,1179.5211,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.2002,0,NA,NA,11.45,8.5635,8.5635,0,29.8395,21.587,0.65,1185.7255,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.335,0.2519,NA,NA,NA,39.95,9.498,9.498,4.5375,29.8395,21.587,0.65,1185.7255,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.48,0.3509,NA,NA,NA,34.5,7.635,7.635,1.957,29.8395,21.587,0.65,1185.7255,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.62,0.3991,NA,NA,NA,11.2,3.3075,3.3075,1.4985,29.8395,21.587,0.65,1185.7255,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.765,0.4938,NA,NA,NA,2.25,0.8355,0.8355,0.2595,29.8395,21.587,0.65,1185.7255,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1869,0.0916,NA,NA,8.7,7.5135,7.5135,0,29.8395,21.3665,0.65,1173.436,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.335,0.2365,NA,NA,NA,35.45,8.8665,8.8665,4.1885,29.8395,21.3665,0.65,1173.436,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.48,0.333,NA,NA,NA,33.4,7.638,7.638,2.039,29.8395,21.3665,0.65,1173.436,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.62,0.3804,NA,NA,NA,17,4.0995,4.0995,1.707,29.8395,21.3665,0.65,1173.436,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.765,0.4747,NA,NA,NA,4.8,1.722,1.722,0.5385,29.8395,21.3665,0.65,1173.436,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.05,0.05,0.105,0,NA,NA,0,3.6285,3.6285,0,30,21.5965,0,1187.9346,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.1,0.1,0.1438,NA,NA,NA,1.25,3.786,3.786,2.7055,30,21.5965,0,1187.9346,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.18,0.18,0.2274,NA,NA,NA,20.9,6.576,6.576,1.33,30,21.5965,0,1187.9346,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.3,0.3,0.272,NA,NA,NA,41,7.992,7.992,2.899,30,21.5965,0,1187.9346,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.4,0.4,0.3664,NA,NA,NA,36.85,8.0175,8.0175,1.469,30,21.5965,0,1187.9346,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.05,0.05,0.1021,0.0331,NA,NA,0,3.5865,3.5865,0,30,21.734,0,1195.0522,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.1,0.1,0.1402,NA,NA,NA,1,3.7275,3.7275,2.669,30,21.734,0,1195.0522,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.18,0.18,0.2225,NA,NA,NA,19.85,6.1965,6.1965,1.2885,30,21.734,0,1195.0522,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.3,0.3,0.2666,NA,NA,NA,38.95,7.617,7.617,2.76,30,21.734,0,1195.0522,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.4,0.4,0.3603,NA,NA,NA,40.2,8.8725,8.8725,1.5485,30,21.734,0,1195.0522,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.05,0.05,0.1111,0,NA,NA,0,3.6555,3.6555,0,30,21.479,0,1182.0756,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.1,0.115,0.1512,NA,NA,NA,2,3.9915,3.9915,2.746,30,21.479,0,1182.0756,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.18,0.21,0.2366,NA,NA,NA,25.2,7.0695,7.0695,1.4255,30,21.479,0,1182.0756,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.3,0.354,0.2818,NA,NA,NA,41.85,8.211,8.211,2.984,30,21.479,0,1182.0756,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.4,0.49,0.3768,NA,NA,NA,30.95,7.0725,7.0725,1.3655,30,21.479,0,1182.0756,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.05,0.05,0.1075,0.0397,NA,NA,0,3.585,3.585,0,30,21.599,0,1187.0084,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.1,0.115,0.1467,NA,NA,NA,1.7,3.882,3.882,2.691,30,21.599,0,1187.0084,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.18,0.21,0.2305,NA,NA,NA,23.65,6.5475,6.5475,1.369,30,21.599,0,1187.0084,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.3,0.354,0.2751,NA,NA,NA,39.7,7.905,7.905,2.8265,30,21.599,0,1187.0084,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.4,0.49,0.3693,NA,NA,NA,34.95,8.0805,8.0805,1.5145,30,21.599,0,1187.0084,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.05,0.05,0.1175,0,NA,NA,0,3.69,3.69,0,30,21.2785,0,1171.1859,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.1,0.13,0.1589,NA,NA,NA,2.3,4.1925,4.1925,2.7935,30,21.2785,0,1171.1859,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.18,0.24,0.246,NA,NA,NA,29.15,7.707,7.707,1.5095,30,21.2785,0,1171.1859,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,4,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.3,0.408,0.2917,NA,NA,NA,44.2,8.3745,8.3745,3.125,30,21.2785,0,1171.1859,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
