"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","Scenario_Group","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","IPDE_Design","New_Patient_First","N_Eval_Escalate","D_Cap","Dose_Cap","Continuous_Enrollment","Restrict_To_Tried","Restrict_To_Target","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.12,0.141,0.1254,NA,NA,NA,3.65,5.205,5.205,3.418,29.9175,20.7225,0.3,1135.5015,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.17,0.206,0.2028,NA,NA,NA,13.75,5.4915,5.4915,1.5755,29.9175,20.7225,0.3,1135.5015,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.22,0.271,0.245,NA,NA,NA,30.7,6.4305,6.4305,2.5175,29.9175,20.7225,0.3,1135.5015,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.3,0.366,0.3363,NA,NA,NA,51.55,8.7165,8.7165,1.684,29.9175,20.7225,0.3,1135.5015,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.07,0.07,0.0853,0.0376,NA,NA,0.05,4.0015,4.0015,0,29.9185,21.0215,0.3,1153.0162,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.12,0.141,0.119,NA,NA,NA,2.65,4.677,4.677,3.309,29.9185,21.0215,0.3,1153.0162,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.17,0.206,0.1942,NA,NA,NA,11.4,5.1915,5.1915,1.3065,29.9185,21.0215,0.3,1153.0162,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.22,0.271,0.2355,NA,NA,NA,28.95,6.129,6.129,2.5745,29.9185,21.0215,0.3,1153.0162,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.3,0.366,0.3255,NA,NA,NA,56.65,9.9195,9.9195,1.707,29.9185,21.0215,0.3,1153.0162,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.07,0.07,0.0982,0,NA,NA,0.15,4.173,4.173,0,29.919,20.588,0.3,1127.9298,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.12,0.162,0.1349,NA,NA,NA,4.5,5.4735,5.4735,3.5045,29.919,20.588,0.3,1127.9298,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.17,0.242,0.2148,NA,NA,NA,17.9,5.883,5.883,1.659,29.919,20.588,0.3,1127.9298,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.22,0.322,0.2579,NA,NA,NA,32.2,6.666,6.666,2.5945,29.919,20.588,0.3,1127.9298,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.3,0.432,0.3501,NA,NA,NA,44.95,7.7235,7.7235,1.573,29.919,20.588,0.3,1127.9298,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.07,0.07,0.0901,0.0484,NA,NA,0.15,4.001,4.001,0,29.8505,20.7895,0.55,1139.6584,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.12,0.162,0.1248,NA,NA,NA,2.9,4.8105,4.8105,3.3235,29.8505,20.7895,0.55,1139.6584,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.17,0.242,0.2015,NA,NA,NA,13.55,5.454,5.454,1.3585,29.8505,20.7895,0.55,1139.6584,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.22,0.322,0.2434,NA,NA,NA,30.85,6.456,6.456,2.703,29.8505,20.7895,0.55,1139.6584,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.3,0.432,0.334,NA,NA,NA,52,9.129,9.129,1.676,29.8505,20.7895,0.55,1139.6584,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.07,0.07,0.1068,0,NA,NA,0.2,4.237,4.237,0,29.89,20.3305,0.4,1112.5036,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.12,0.183,0.1453,NA,NA,NA,5.85,5.8035,5.8035,3.5735,29.89,20.3305,0.4,1112.5036,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.17,0.278,0.2277,NA,NA,NA,21.65,6.3795,6.3795,1.806,29.89,20.3305,0.4,1112.5036,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.22,0.373,0.2716,NA,NA,NA,35.3,6.7815,6.7815,2.683,29.89,20.3305,0.4,1112.5036,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.3,0.498,0.3646,NA,NA,NA,36.6,6.6885,6.6885,1.497,29.89,20.3305,0.4,1112.5036,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.07,0.07,0.0967,0.0573,NA,NA,0.1,4.069,4.069,0,29.8765,20.618,0.45,1128.874,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.12,0.183,0.1326,NA,NA,NA,4.2,5.0145,5.0145,3.365,29.8765,20.618,0.45,1128.874,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.17,0.278,0.2111,NA,NA,NA,16.2,5.751,5.751,1.4595,29.8765,20.618,0.45,1128.874,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.22,0.373,0.2535,NA,NA,NA,33.45,6.5985,6.5985,2.735,29.8765,20.618,0.45,1128.874,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.3,0.498,0.3446,NA,NA,NA,45.6,8.4435,8.4435,1.699,29.8765,20.618,0.45,1128.874,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.29,0.29,0.2623,0,NA,NA,38.85,13.2635,13.2635,0,25.898,20.1805,19.55,1098.6832,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.34,0.34,0.3173,NA,NA,NA,24.2,7.5465,7.5465,4.076,25.898,20.1805,19.55,1098.6832,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.38,0.38,0.4178,NA,NA,NA,12.3,3.135,3.135,0.8945,25.898,20.1805,19.55,1098.6832,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.43,0.43,0.465,NA,NA,NA,4.3,1.494,1.494,0.609,25.898,20.1805,19.55,1098.6832,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.52,0.52,0.555,NA,NA,NA,0.8,0.459,0.459,0.138,25.898,20.1805,19.55,1098.6832,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.29,0.29,0.2532,0.0573,NA,NA,34.6,12.6335,12.6335,0,25.835,19.9085,19.6,1083.6703,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.34,0.34,0.3074,NA,NA,NA,25.05,7.2255,7.2255,4.006,25.835,19.9085,19.6,1083.6703,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.38,0.38,0.4072,NA,NA,NA,13.8,3.501,3.501,0.9505,25.835,19.9085,19.6,1083.6703,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.43,0.43,0.4543,NA,NA,NA,5.5,1.794,1.794,0.773,25.835,19.9085,19.6,1083.6703,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.52,0.52,0.5447,NA,NA,NA,1.45,0.681,0.681,0.197,25.835,19.9085,19.6,1083.6703,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.29,0.29,0.2816,0,NA,NA,47.45,14.4075,14.4075,0,25.7275,20.159,20.65,1097.1725,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.34,0.427,0.3379,NA,NA,NA,21.05,7.612,7.612,4.202,25.7275,20.159,20.65,1097.1725,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.38,0.482,0.4391,NA,NA,NA,8.2,2.5095,2.5095,0.8305,25.7275,20.159,20.65,1097.1725,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.43,0.544,0.486,NA,NA,NA,2.45,1.0095,1.0095,0.463,25.7275,20.159,20.65,1097.1725,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.52,0.649,0.5748,NA,NA,NA,0.2,0.189,0.189,0.073,25.7275,20.159,20.65,1097.1725,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.29,0.29,0.2704,0.0763,NA,NA,42.9,13.551,13.551,0,25.89,20.0265,19.8,1089.9896,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.34,0.427,0.3258,NA,NA,NA,22.8,7.482,7.482,4.196,25.89,20.0265,19.8,1089.9896,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC6",6,1,"five_scenarios_txt",1,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.38,0.482,0.4262,NA,NA,NA,10.45,3.0765,3.0765,0.9075,25.89,20.0265,19.8,1089.9896,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
