"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Stage2_Allocation","Model_ID","Carryover_Model","Efficacy_Model","Nmax","N_s1","N_s2","n_eval","Cycle_Max","Arrival_Rate","T_assess","True_MTD","True_OBD","Target_Toxicity","Utility_Type","Lambda_T","Dose","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","No_OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","Early_Stop_pct","ntrial"
16,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,1,0,0,0.01,0.05,0.02933875814407,0.146021639089561,47.5877480196109,0.124246426864076,0,1.3,0.2,3.447,2.622,0.935,30,19.46,551.226363769613,0,1000
16,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,2,0,0,0.02,0.08,0.0465665905839796,0.169713236815473,48.3201305855692,0.124246426864076,0,1.6,0.2,3.504,3.284,1.435,30,19.46,551.226363769613,0,1000
16,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,3,0,0,0.05,0.2,0.0922739977157621,0.229758140875429,50.0945285438953,0.124246426864076,0.1,5.9,0.2,4.41,4.027,1.895,30,19.46,551.226363769613,0,1000
16,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,4,0,0,0.1,0.5,0.121060388824124,0.43173480845699,61.0616729544544,0.124246426864076,2.8,55.3,0.2,10.572,8.902,3.83,30,19.46,551.226363769613,0,1000
16,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,5,0,0,0.25,0.5,0.191488167233371,0.426194292036662,57.9121308328649,0.124246426864076,97.1,35.7,0.2,8.067,6.999,2.445,30,19.46,551.226363769613,0,1000
17,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,1,0,0,0.11,0.1,0.161629768387121,0.145420185646737,42.2600204033194,0.115450976672972,3.1,10.4,6.2,7.125,5.239,2.239,29.499,19.646,551.255427107499,3.1,1000
17,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,2,0,0,0.17,0.2,0.209040618173098,0.209039847585734,44.1807661282201,0.115450976672972,16.7,25.4,6.2,7.86,6.581,2.92,29.499,19.646,551.255427107499,3.1,1000
17,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,3,0,0,0.3,0.4,0.303680128964172,0.380846813340184,50.7036036418442,0.115450976672972,50.6,48.5,6.2,9.726,8.296,3.222,29.499,19.646,551.255427107499,3.1,1000
17,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,4,0,0,0.5,0.42,0.351223184643957,0.421244752875867,51.2257577867937,0.115450976672972,25.2,8.8,6.2,3.711,3.461,1.152,29.499,19.646,551.255427107499,3.1,1000
17,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,5,0,0,0.62,0.45,0.447113834421686,0.487802908093563,51.3836211087463,0.115450976672972,4,0.7,6.2,1.077,1.037,0.32,29.499,19.646,551.255427107499,3.1,1000
18,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,1,0,0,0.05,0.05,0.0611220049938034,0.127109304417274,45.1816780652843,0.117843471187213,0.8,4.7,4.8,4.659,3.508,1.381,29.832,18.745,528.519046342206,0.9,1000
18,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,2,0,0,0.1,0.08,0.0890813674783218,0.150305640017247,45.4550837019019,0.117843471187213,0.2,7.5,4.8,4.698,4.179,1.977,29.832,18.745,528.519046342206,0.9,1000
18,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,3,0,0,0.12,0.12,0.155182818059099,0.168181872942356,43.8835996541774,0.117843471187213,2.7,7.8,4.8,4.995,4.411,2.082,29.832,18.745,528.519046342206,0.9,1000
18,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,4,0,0,0.15,0.15,0.193195812042363,0.191370654149259,43.754406767261,0.117843471187213,15.1,12.1,4.8,5.481,4.737,2.283,29.832,18.745,528.519046342206,0.9,1000
18,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,5,0,0,0.3,0.5,0.279058714927791,0.459356645482469,56.3990501318365,0.117843471187213,81.2,63.1,4.8,9.999,8.534,3.364,29.832,18.745,528.519046342206,0.9,1000
19,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,1,0,0,0.3,0.05,0.319404305389918,0.0802139144882632,32.0366626536991,0.125817759958026,53.5,8.9,79.4,11.745,8.238,3.855,20.796,13.288,366.027045983699,61.5,1000
19,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,2,0,0,0.35,0.06,0.372911082305622,0.248457710555597,39.9910193411109,0.125817759958026,19.5,6.7,79.4,4.995,4.118,2.051,20.796,13.288,366.027045983699,61.5,1000
19,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,3,0,0,0.4,0.07,0.468724987163108,0.352393402941653,42.3946046899748,0.125817759958026,12.6,3.7,79.4,2.748,2.29,1.076,20.796,13.288,366.027045983699,61.5,1000
19,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,4,0,0,0.45,0.08,0.512997297327367,0.431327873261283,45.3597805025823,0.125817759958026,3.7,1,79.4,0.978,0.866,0.379,20.796,13.288,366.027045983699,61.5,1000
19,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,5,0,0,0.5,0.09,0.596744815217903,0.479087857755559,44.8754788566174,0.125817759958026,0.7,0.3,79.4,0.33,0.287,0.147,20.796,13.288,366.027045983699,61.5,1000
20,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,1,0,0,0.02,0.2,0.0392663309414394,0.190916125669362,49.8843143025042,0.1188523196608,0,24.5,0.6,7.146,5.517,2.407,30,18.092,505.914291521052,0,1000
20,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,2,0,0,0.06,0.2,0.0601963314079943,0.194573590528949,49.2665621754172,0.1188523196608,0.1,21.6,0.6,6.6,5.67,2.627,30,18.092,505.914291521052,0,1000
20,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,3,0,0,0.09,0.2,0.113142282223135,0.205280233550349,47.7911227240955,0.1188523196608,0.8,19.4,0.6,5.928,5.172,2.501,30,18.092,505.914291521052,0,1000
20,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,4,0,0,0.14,0.2,0.145282052291774,0.214960011678512,47.0863186090398,0.1188523196608,9.7,19.8,0.6,5.577,4.874,2.372,30,18.092,505.914291521052,0,1000
20,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,5,0,0,0.26,0.2,0.221444097266576,0.248261215867144,46.0379090613656,0.1188523196608,89.4,14.1,0.6,4.749,4.163,2.001,30,18.092,505.914291521052,0,1000
21,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,1,0,0,0.07,0.05,0.136351196449462,0.118682035773279,41.6668742884182,0.118725602547002,2.1,4.1,5.7,5.352,3.966,1.623,29.643,18.924,525.499428499659,1.9,1000
21,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,2,0,0,0.14,0.25,0.180163526545348,0.225805009682926,46.3417595191616,0.118725602547002,9.3,43.6,5.7,10.584,8.525,3.977,29.643,18.924,525.499428499659,1.9,1000
21,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,3,0,0,0.31,0.25,0.270292858656991,0.245186958907617,43.8995031881774,0.118725602547002,37.6,29.5,5.7,7.971,6.767,2.983,29.643,18.924,525.499428499659,1.9,1000
21,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,4,0,0,0.41,0.25,0.316690845079399,0.313841360935282,46.162847852941,0.118725602547002,37.3,15.4,5.7,4.32,3.852,1.589,29.643,18.924,525.499428499659,1.9,1000
21,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,5,0,0,0.52,0.25,0.412190123795592,0.425227038347488,49.0260173490256,0.118725602547002,13.6,1.7,5.7,1.416,1.321,0.547,29.643,18.924,525.499428499659,1.9,1000
22,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,1,0,0,0.01,0.05,0.0285047874922654,0.145225246806166,47.5733233086793,0.125537181509365,0,1.2,0.3,3.468,2.639,0.933,30,19.382,545.558750765034,0,1000
22,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,2,0,0,0.02,0.08,0.045364733455003,0.168537527897195,48.2976623356315,0.125537181509365,0,1.5,0.3,3.507,3.283,1.423,30,19.382,545.558750765034,0,1000
22,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,3,0,0,0.05,0.2,0.090328053601444,0.226154897400031,49.9561716999441,0.125537181509365,0.2,4.8,0.3,4.497,4.047,1.927,30,19.382,545.558750765034,0,1000
22,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,4,0,0,0.1,0.5,0.118768177091531,0.426828868167246,60.8590050063735,0.125537181509365,30.5,58.9,0.3,12.273,9.963,4.267,30,19.382,545.558750765034,0,1000
22,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,5,0,0,0.25,0.5,0.188626852529614,0.443838420721611,59.0852311421121,0.125537181509365,69.3,33.3,0.3,6.255,5.316,2.068,30,19.382,545.558750765034,0,1000
23,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,1,0,0,0.11,0.1,0.160043877913615,0.139912899326913,41.9930188430702,0.11845809705974,3.1,9.5,7.1,7.437,5.471,2.306,29.502,19.474,546.506362009584,3.2,1000
23,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,2,0,0,0.17,0.2,0.207260415076367,0.205638270894212,44.047879650598,0.11845809705974,15.5,23.7,7.1,8.088,6.667,3.062,29.502,19.474,546.506362009584,3.2,1000
23,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,3,0,0,0.3,0.4,0.301687130358268,0.370728894532967,50.1762484576473,0.11845809705974,52.9,48.7,7.1,9.933,8.358,3.319,29.502,19.474,546.506362009584,3.2,1000
23,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,4,0,0,0.5,0.42,0.349192189521946,0.423746411906048,51.4570971334851,0.11845809705974,25.2,10.2,7.1,3.393,3.119,1.111,29.502,19.474,546.506362009584,3.2,1000
23,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,5,0,0,0.62,0.45,0.445115984456581,0.486184328151361,51.3664203108184,0.11845809705974,2.9,0.8,7.1,0.651,0.624,0.23,29.502,19.474,546.506362009584,3.2,1000
24,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,1,0,0,0.05,0.05,0.0620773398325658,0.126058705268255,45.0804287227926,0.121258852810119,0.8,4.2,4.1,4.722,3.557,1.398,29.835,18.672,524.526062098954,0.9,1000
24,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,2,0,0,0.1,0.08,0.0902703193785752,0.148596390150226,45.3049706338706,0.121258852810119,0.2,7.7,4.1,4.797,4.259,2.027,29.835,18.672,524.526062098954,0.9,1000
24,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,3,0,0,0.12,0.12,0.156753596535293,0.167213109877875,43.7626427312608,0.121258852810119,2.9,8.8,4.1,5.034,4.423,2.1,29.835,18.672,524.526062098954,0.9,1000
24,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,4,0,0,0.15,0.15,0.194914522899901,0.188449271729601,43.51037538778,0.121258852810119,15.5,12.2,4.1,5.481,4.727,2.304,29.835,18.672,524.526062098954,0.9,1000
24,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,5,0,0,0.3,0.5,0.280983818723132,0.45741839804962,56.2057511340519,0.121258852810119,80.6,63,4.1,9.801,8.354,3.334,29.835,18.672,524.526062098954,0.9,1000
25,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,1,1,0.3,3,1,1,0,0,0.3,0.05,0.315850142833894,0.0815316297092315,32.2578920691981,0.123744952893305,52.8,9.7,78.5,12.993,9.502,4.01,21.951,14.432,219.109514740139,57.2,1000
25,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,1,1,0.3,3,1,2,0,0,0.35,0.06,0.369629782471471,0.24838835734898,40.11811014208,0.123744952893305,21.2,6.9,78.5,4.92,4.287,2.011,21.951,14.432,219.109514740139,57.2,1000
25,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,1,1,0.3,3,1,3,0,0,0.4,0.07,0.465959902444257,0.358915692640998,42.8965454606896,0.123744952893305,10.5,3.5,78.5,2.589,2.319,0.949,21.951,14.432,219.109514740139,57.2,1000
25,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,1,1,0.3,3,1,4,0,0,0.45,0.08,0.510473824259913,0.436119479241782,45.7482157841104,0.123744952893305,4,1.3,78.5,1.14,1.042,0.424,21.951,14.432,219.109514740139,57.2,1000
25,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,1,1,0.3,3,1,5,0,0,0.5,0.09,0.594675250211257,0.477282728526923,44.8499537031651,0.123744952893305,0.9,0.1,78.5,0.309,0.29,0.125,21.951,14.432,219.109514740139,57.2,1000
26,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,5,1,0.3,3,1,1,0,0,0.02,0.2,0.0401775589213806,0.19515114526298,50.1019663589236,0.119342301594417,0,22.5,0.8,7.266,6.272,2.404,30,18.969,280.523348839879,0,1000
26,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,5,1,0.3,3,1,2,0,0,0.06,0.2,0.0613393206386164,0.20323425698299,49.7404825934348,0.119342301594417,0,25.4,0.8,6.765,6.183,2.652,30,18.969,280.523348839879,0,1000
26,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,5,1,0.3,3,1,3,0,0,0.09,0.2,0.114623533605836,0.203844591048558,47.64573411868,0.119342301594417,1.1,18.5,0.8,5.694,5.301,2.075,30,18.969,280.523348839879,0,1000
26,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,5,1,0.3,3,1,4,0,0,0.14,0.2,0.146866390304109,0.2130183637534,46.9064462130396,0.119342301594417,8.4,17.2,0.8,5.454,5.066,1.99,30,18.969,280.523348839879,0,1000
26,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,5,1,0.3,3,1,5,0,0,0.26,0.2,0.223100603695348,0.250668186523925,46.1160670436216,0.119342301594417,90.5,15.6,0.8,4.821,4.531,1.91,30,18.969,280.523348839879,0,1000
27,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,3,2,0.3,3,1,1,0,0,0.07,0.05,0.136132084271447,0.120491026275407,41.7841782056666,0.117601205459654,1,4,5.3,5.733,4.685,1.443,29.775,19.592,290.841030902581,1.5,1000
27,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,3,2,0.3,3,1,2,0,0,0.14,0.25,0.180136713183353,0.232574576799203,46.749006080618,0.117601205459654,8.9,47.5,5.3,10.437,8.936,4.071,29.775,19.592,290.841030902581,1.5,1000
27,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,3,2,0.3,3,1,3,0,0,0.31,0.25,0.270597800583057,0.240474705215696,43.6045702896195,0.117601205459654,41.1,28.4,5.3,7.755,6.988,2.635,29.775,19.592,290.841030902581,1.5,1000
27,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,3,2,0.3,3,1,4,0,0,0.41,0.25,0.317129013987091,0.309891952792482,45.9083566080653,0.117601205459654,35.9,12.4,5.3,4.293,4.062,1.518,29.775,19.592,290.841030902581,1.5,1000
27,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,3,2,0.3,3,1,5,0,0,0.52,0.25,0.412824221714637,0.425063051994601,48.9908142510906,0.117601205459654,12.9,2.4,5.3,1.557,1.508,0.516,29.775,19.592,290.841030902581,1.5,1000
28,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,5,4,0.3,3,1,1,0,0,0.01,0.05,0.0293244410259146,0.146744495113716,47.6316920657864,0.125055659264436,0,1.1,0,3.495,3.032,0.633,30,19.831,292.892155163808,0,1000
28,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,5,4,0.3,3,1,2,0,0,0.02,0.08,0.0466415208375423,0.163565158971787,47.9482487048055,0.125055659264436,0,2.2,0,3.489,3.43,1.141,30,19.831,292.892155163808,0,1000
28,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,5,4,0.3,3,1,3,0,0,0.05,0.2,0.0926552965211662,0.219196039520325,49.4455505103728,0.125055659264436,0,5,0,4.491,4.268,1.501,30,19.831,292.892155163808,0,1000
28,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,5,4,0.3,3,1,4,0,0,0.1,0.5,0.121656115795857,0.438764781134781,61.4596422362526,0.125055659264436,3.9,55.4,0,10.518,9.431,4.03,30,19.831,292.892155163808,0,1000
28,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0714285714285714,28,5,4,0.3,3,1,5,0,0,0.25,0.5,0.192623906630152,0.431347058820641,58.1758672640324,0.125055659264436,96.1,36.3,0,8.007,7.4,2.864,30,19.831,292.892155163808,0,1000
