"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","Scenario_Group","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","IPDE_Design","New_Patient_First","N_Eval_Escalate","D_Cap","Dose_Cap","Continuous_Enrollment","Restrict_To_Tried","Restrict_To_Target","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.45,NA,NA,NA,NA,49.6,8.5485,8.5485,1.6005,26.3415,18.096,14.6,987.9761,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,NA,NA,NA,NA,3.8,4.517,4.517,0,26.3805,18.5385,14.4,1011.8211,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.2,NA,NA,NA,NA,10.95,4.7635,4.7635,3.1675,26.3805,18.5385,14.4,1011.8211,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.3,NA,NA,NA,NA,6.1,4.158,4.158,1.3815,26.3805,18.5385,14.4,1011.8211,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.35,NA,NA,NA,NA,11.6,3.684,3.684,1.8895,26.3805,18.5385,14.4,1011.8211,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.45,NA,NA,NA,NA,53.15,9.258,9.258,1.4035,26.3805,18.5385,14.4,1011.8211,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,NA,NA,NA,NA,5.8,5.0805,5.0805,0,26.479,17.59,14.55,490.5042,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.245,NA,NA,NA,NA,11.95,5.767,5.767,3.1935,26.479,17.59,14.55,490.5042,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.36,NA,NA,NA,NA,9.55,4.5885,4.5885,2.0555,26.479,17.59,14.55,490.5042,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.44,NA,NA,NA,NA,23.2,4.4385,4.4385,1.7415,26.479,17.59,14.55,490.5042,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.555,NA,NA,NA,NA,34.95,6.6045,6.6045,1.8985,26.479,17.59,14.55,490.5042,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,NA,NA,NA,NA,5.2,4.875,4.875,0,26.4435,17.8955,14.9,498.1156,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.245,NA,NA,NA,NA,10.25,5.1225,5.1225,2.9935,26.4435,17.8955,14.9,498.1156,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.36,NA,NA,NA,NA,8.8,4.512,4.512,1.7945,26.4435,17.8955,14.9,498.1156,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.44,NA,NA,NA,NA,17.1,4.2585,4.2585,1.862,26.4435,17.8955,14.9,498.1156,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.555,NA,NA,NA,NA,43.75,7.6755,7.6755,1.898,26.4435,17.8955,14.9,498.1156,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,NA,NA,NA,NA,4.9,4.801,4.801,0,26.3315,17.5825,14.65,958.6448,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.245,NA,NA,NA,NA,12.9,5.404,5.404,3.4095,26.3315,17.5825,14.65,958.6448,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.36,NA,NA,NA,NA,9.05,4.2795,4.2795,1.614,26.3315,17.5825,14.65,958.6448,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.44,NA,NA,NA,NA,19.8,4.4025,4.4025,1.918,26.3315,17.5825,14.65,958.6448,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.555,NA,NA,NA,NA,38.7,7.4445,7.4445,1.8075,26.3315,17.5825,14.65,958.6448,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,NA,NA,NA,NA,4.4,4.6015,4.6015,0,26.3075,18.2925,14.95,996.7626,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.245,NA,NA,NA,NA,11.15,4.891,4.891,3.2345,26.3075,18.2925,14.95,996.7626,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.36,NA,NA,NA,NA,6.75,4.137,4.137,1.39,26.3075,18.2925,14.95,996.7626,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.44,NA,NA,NA,NA,13.15,3.807,3.807,1.9465,26.3075,18.2925,14.95,996.7626,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.555,NA,NA,NA,NA,49.6,8.871,8.871,1.444,26.3075,18.2925,14.95,996.7626,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,NA,NA,NA,NA,7.85,5.294,5.294,0,26.4585,17.0235,14.7,474.1863,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.29,NA,NA,NA,NA,12.25,6.0625,6.0625,3.3395,26.4585,17.0235,14.7,474.1863,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.42,NA,NA,NA,NA,18.1,5.1915,5.1915,2.106,26.4585,17.0235,14.7,474.1863,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.53,NA,NA,NA,NA,28.2,5.193,5.193,2.0705,26.4585,17.0235,14.7,474.1863,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.66,NA,NA,NA,NA,18.9,4.7175,4.7175,1.919,26.4585,17.0235,14.7,474.1863,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,NA,NA,NA,NA,5.8,4.9235,4.9235,0,26.4385,17.4625,15.15,486.0132,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.29,NA,NA,NA,NA,10.3,5.203,5.203,3.061,26.4385,17.4625,15.15,486.0132,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.42,NA,NA,NA,NA,12.2,4.7725,4.7725,1.8305,26.4385,17.4625,15.15,486.0132,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.53,NA,NA,NA,NA,22.7,4.737,4.737,2.094,26.4385,17.4625,15.15,486.0132,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.66,NA,NA,NA,NA,33.85,6.8025,6.8025,1.9905,26.4385,17.4625,15.15,486.0132,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,NA,NA,NA,NA,7.7,5.11,5.11,0,26.321,16.551,14.7,898.197,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.29,NA,NA,NA,NA,13.35,5.6545,5.6545,3.6055,26.321,16.551,14.7,898.197,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.42,NA,NA,NA,NA,18.55,5.1435,5.1435,1.665,26.321,16.551,14.7,898.197,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.53,NA,NA,NA,NA,26.85,5.61,5.61,2.4965,26.321,16.551,14.7,898.197,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.66,NA,NA,NA,NA,18.85,4.803,4.803,2.003,26.321,16.551,14.7,898.197,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,NA,NA,NA,NA,5.85,4.661,4.661,0,26.3145,17.681,14.85,962.2214,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.29,NA,NA,NA,NA,9.85,4.979,4.979,3.278,26.3145,17.681,14.85,962.2214,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.42,NA,NA,NA,NA,11,4.295,4.295,1.4595,26.3145,17.681,14.85,962.2214,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.53,NA,NA,NA,NA,17.9,4.5135,4.5135,2.098,26.3145,17.681,14.85,962.2214,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.66,NA,NA,NA,NA,40.55,7.866,7.866,1.798,26.3145,17.681,14.85,962.2214,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0.9,0,0.0357,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,NA,NA,NA,NA,9.85,5.511,5.511,0,26.465,16.6955,14.75,464.7754,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
