"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Model_ID","Toxicity_Model","Efficacy_Model","Nmax","s1_Max","N_s2","n_eval","Cycle_Max","Arrival_Rate","True_MTD","Target_Toxicity","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","n_eval_blocks","ntrial"
998,36,5,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.43,0.35,0.509386986174234,0.479893881602856,0.327077785750586,0.138751094319692,2.7,1.2,0.735,0.608,0.212,23.121,14.756,860.138127568734,1.64,1000
999,37,6,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.08,0.05,0.213313115383018,0.101412817549296,0.037418882934391,0.136447668057525,23.4,9.5,7.086,4.728,2.614,24.756,15.713,914.308216813185,1.75,1000
999,37,6,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.3,0.2,0.264609225596599,0.223387563205434,0.144004795526454,0.136447668057525,40.3,40,10.845,8.145,4.148,24.756,15.713,914.308216813185,1.75,1000
999,37,6,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.4,0.2,0.362255644740397,0.312491603819969,0.20381491039785,0.136447668057525,28.7,18,5.127,3.982,1.719,24.756,15.713,914.308216813185,1.75,1000
999,37,6,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.45,0.2,0.409579692488399,0.436838304577784,0.313964396831264,0.136447668057525,6.3,3.5,1.266,1.059,0.421,24.756,15.713,914.308216813185,1.75,1000
999,37,6,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.5,0.2,0.50246564062448,0.474038970960042,0.323299278772698,0.136447668057525,1.2,0.3,0.432,0.363,0.141,24.756,15.713,914.308216813185,1.75,1000
1000,1,1,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,1,0.3,0.05,0.339063434796058,0.0919252370320556,-0.00979379340676166,0.139224116877712,62.6,7.1,8.304,6.15,2.707,16.44,10.608,606.285609426839,1.175,1000
1000,1,1,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,2,0.35,0.06,0.392651648436701,0.155884061854232,0.0380885673232223,0.139224116877712,18.5,4.1,5.052,4.124,1.975,16.44,10.608,606.285609426839,1.175,1000
1000,1,1,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,3,0.4,0.07,0.487596660585768,0.376927832787987,0.230648834612256,0.139224116877712,8.1,2.7,1.911,1.575,0.725,16.44,10.608,606.285609426839,1.175,1000
1000,1,1,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,4,0.45,0.08,0.531105578445835,0.426029281481831,0.26669760794808,0.139224116877712,2.1,0.8,0.954,0.803,0.35,16.44,10.608,606.285609426839,1.175,1000
1000,1,1,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,5,0.5,0.09,0.612894009973209,0.479363083555345,0.295494880563382,0.139224116877712,0.2,0.2,0.219,0.192,0.075,16.44,10.608,606.285609426839,1.175,1000
1001,2,2,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,3,0.3,1,0.15,0.2,0.177548991214194,0.212308918032698,0.15904422066844,0.129184184713447,9.6,16.7,8.322,5.805,2.846,28.314,19.262,1118.30980548119,1.805,1000
1001,2,2,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,3,0.3,2,0.2,0.25,0.225248523802557,0.259732994090727,0.19215843694996,0.129184184713447,28.5,20.3,7.575,5.885,2.811,28.314,19.262,1118.30980548119,1.805,1000
1001,2,2,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.5,0.319390316763013,0.478776231949925,0.382959136921021,0.129184184713447,41,40.5,8.973,7.306,2.477,28.314,19.262,1118.30980548119,1.805,1000
1001,2,2,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,3,0.3,4,0.35,0.5,0.366337418489537,0.495724811270859,0.385823585723998,0.129184184713447,18.2,12,3.075,2.579,0.816,28.314,19.262,1118.30980548119,1.805,1000
1001,2,2,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,3,0.3,5,0.45,0.5,0.460589064863238,0.498804757807127,0.360628038348156,0.129184184713447,1.7,0.8,0.369,0.316,0.102,28.314,19.262,1118.30980548119,1.805,1000
1002,3,3,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,3,0.3,1,0.15,0.1,0.185517217044896,0.158687091258986,0.103031926145517,0.135538441477981,14.8,4,5.682,4.023,1.859,27.252,18.475,1078.20310920537,1.77,1000
1002,3,3,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,3,0.3,2,0.2,0.4,0.233567168141081,0.36821652806428,0.298146377621956,0.135538441477981,27.9,41.9,11.217,8.726,3.819,27.252,18.475,1078.20310920537,1.77,1000
1002,3,3,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.4,0.327842049620281,0.417901638025453,0.319549023139369,0.135538441477981,34,27.1,6.693,5.391,2.019,27.252,18.475,1078.20310920537,1.77,1000
1002,3,3,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,3,0.3,4,0.35,0.4,0.374657754031743,0.464640584473685,0.352243258264162,0.135538441477981,19.4,9.8,3.057,2.504,0.904,27.252,18.475,1078.20310920537,1.77,1000
1002,3,3,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,3,0.3,5,0.45,0.4,0.468355697252748,0.494242143652503,0.353735434476679,0.135538441477981,3.1,1.6,0.603,0.504,0.176,27.252,18.475,1078.20310920537,1.77,1000
1003,4,4,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,1,0.05,0.05,0.106776753856081,0.144451810543678,0.112418784386853,0.129813635214592,1,3.3,3.843,2.707,1.262,29.034,19.323,1156.80598111702,2.802,1000
1003,4,4,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,2,0.1,0.1,0.145631644435929,0.169835868089054,0.126146374758275,0.129813635214592,3.9,6.1,4.542,3.624,2.169,29.034,19.323,1156.80598111702,2.802,1000
1003,4,4,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,3,0.18,0.25,0.229088874165107,0.262693244900754,0.193966582651222,0.129813635214592,19.5,18.7,6.726,5.236,2.474,29.034,19.323,1156.80598111702,2.802,1000
1003,4,4,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,4,0.3,0.5,0.273547062693724,0.466944010937115,0.384879892128998,0.129813635214592,52.6,49.6,10.506,8.557,2.943,29.034,19.323,1156.80598111702,2.802,1000
1003,4,4,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,5,0.4,0.55,0.367653818319983,0.508243051317277,0.397946905821282,0.129813635214592,23,17.1,3.417,2.872,0.863,29.034,19.323,1156.80598111702,2.802,1000
1004,5,5,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,5,0.3,1,0.07,0.05,0.092013487573704,0.147096004145698,0.119491957873586,0.128862481747302,2.1,3.9,3.753,2.658,1.178,29.352,18.689,1114.59415686787,2.671,1000
1004,5,5,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,5,0.3,2,0.12,0.3,0.127022448315794,0.273466137576946,0.235359403082208,0.128862481747302,4.3,26.2,7.479,5.747,3.053,29.352,18.689,1114.59415686787,2.671,1000
1004,5,5,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,5,0.3,3,0.17,0.3,0.204390413755222,0.300714817411076,0.239397693284509,0.128862481747302,14.7,28.7,7.422,5.751,2.683,29.352,18.689,1114.59415686787,2.671,1000
1004,5,5,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,5,0.3,4,0.22,0.3,0.246608219989679,0.328152505572949,0.254170039576045,0.128862481747302,38.7,24.2,7.017,5.498,2.49,29.352,18.689,1114.59415686787,2.671,1000
1004,5,5,"base_example",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,5,0.3,5,0.3,0.3,0.337887804145625,0.400239905806168,0.29887356456248,0.128862481747302,40.1,13.6,3.681,2.863,1.259,29.352,18.689,1114.59415686787,2.671,1000
1005,6,1,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,1,0.29,0.3,0.30804448856222,0.280892856565503,0.188479509996837,0.132466007387916,48.3,53.5,16.263,11.817,4.874,26.235,18.204,1045.95456076401,1.087,1000
1005,6,1,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,2,0.34,0.32,0.362320245570356,0.350763151297698,0.242067077626591,0.132466007387916,29.6,18.7,6.69,5.445,2.172,26.235,18.204,1045.95456076401,1.087,1000
1005,6,1,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,3,0.38,0.35,0.459759092129239,0.453113276298649,0.315185548659877,0.132466007387916,9,5.2,2.31,1.904,0.702,26.235,18.204,1045.95456076401,1.087,1000
1005,6,1,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,4,0.43,0.38,0.504834336283044,0.4843018625314,0.332851561646487,0.132466007387916,2.5,1,0.813,0.679,0.24,26.235,18.204,1045.95456076401,1.087,1000
1005,6,1,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,5,0.52,0.4,0.590123272997802,0.497017007944173,0.319980026044832,0.132466007387916,0.4,0.2,0.159,0.135,0.043,26.235,18.204,1045.95456076401,1.087,1000
1006,7,2,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,1,0.16,0.2,0.170141540123543,0.226509120424071,0.175466658387008,0.13566462164111,10.2,6.8,6.567,4.672,2.076,28.443,20.011,1154.80619559524,1.607,1000
1006,7,2,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,2,0.2,0.5,0.216282660933909,0.445674324669243,0.38078952638907,0.13566462164111,41.8,48.7,13.458,10.535,4.018,28.443,20.011,1154.80619559524,1.607,1000
1006,7,2,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,3,0.26,0.5,0.308256764668055,0.481712859752474,0.389235830352057,0.13566462164111,30.2,25.6,5.934,4.773,1.659,28.443,20.011,1154.80619559524,1.607,1000
1006,7,2,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,4,0.31,0.5,0.354533079672028,0.499500797002296,0.393140873100687,0.13566462164111,13.5,9,2.052,1.708,0.559,28.443,20.011,1154.80619559524,1.607,1000
1006,7,2,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,5,0.36,0.5,0.448184706842634,0.499630934955346,0.365175522902556,0.13566462164111,2.9,1.6,0.432,0.355,0.12,28.443,20.011,1154.80619559524,1.607,1000
1007,8,3,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,1,0.32,0.1,0.356886562093706,0.120935160864028,0.0138691922359157,0.134365360940729,62,16.2,10.35,7.432,3.378,18.498,12.274,702.040983711966,1.089,1000
1007,8,3,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,2,0.37,0.15,0.410744353726556,0.224645346079334,0.101422039961367,0.134365360940729,18.9,8.5,5.211,4.28,1.903,18.498,12.274,702.040983711966,1.089,1000
1007,8,3,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,3,0.42,0.2,0.50526249177727,0.424692766557753,0.273114019024572,0.134365360940729,4.8,3.2,1.893,1.569,0.617,18.498,12.274,702.040983711966,1.089,1000
1007,8,3,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,4,0.48,0.3,0.54822453176905,0.469258474434691,0.304791114903976,0.134365360940729,1.3,0.7,0.846,0.73,0.266,18.498,12.274,702.040983711966,1.089,1000
1007,8,3,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,1,0.3,5,0.52,0.4,0.628441558583589,0.496347644862806,0.307815177287729,0.134365360940729,0.1,0.1,0.198,0.176,0.06,18.498,12.274,702.040983711966,1.089,1000
1008,9,4,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,5,0.3,1,0.15,0.05,0.156346411958689,0.123724334455601,0.0768204108679944,0.140111269890858,15.4,7.5,5.646,4.028,1.949,25.296,15.98,951.984568481284,2.342,1000
1008,9,4,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,5,0.3,2,0.18,0.08,0.198584829774621,0.148177351590119,0.0886019026577326,0.140111269890858,14.4,6.9,5.175,4.094,2.316,25.296,15.98,951.984568481284,2.342,1000
1008,9,4,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,5,0.3,3,0.22,0.2,0.284555463173996,0.278075135702396,0.192708496750197,0.140111269890858,16.9,19,5.736,4.422,2.173,25.296,15.98,951.984568481284,2.342,1000
1008,9,4,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,5,0.3,4,0.26,0.25,0.328709562342354,0.340589559010894,0.241976690308188,0.140111269890858,25.4,15.3,4.854,3.832,1.792,25.296,15.98,951.984568481284,2.342,1000
1008,9,4,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,5,0.3,5,0.29,0.5,0.419850522677093,0.488429403393673,0.362474246590545,0.140111269890858,27.1,22.4,3.885,3.142,1.086,25.296,15.98,951.984568481284,2.342,1000
1009,10,5,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,2,0.3,1,0.23,0.05,0.267520289384706,0.113921347982513,0.0336652611671012,0.137253618157306,43.6,4.3,6.48,4.719,2.035,22.086,15.176,873.248105778869,1.344,1000
1009,10,5,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,2,0.3,2,0.28,0.4,0.319659458268081,0.38551263978503,0.289614802304605,0.137253618157306,24.6,27.7,9.105,7.251,3.062,22.086,15.176,873.248105778869,1.344,1000
1009,10,5,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,2,0.3,3,0.32,0.42,0.415957238118375,0.465080959028673,0.34029378759316,0.137253618157306,19.5,16.2,4.605,3.716,1.298,22.086,15.176,873.248105778869,1.344,1000
1009,10,5,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,2,0.3,4,0.39,0.45,0.461586999162712,0.494102408048816,0.355626308300003,0.137253618157306,8.8,5.8,1.695,1.43,0.46,22.086,15.176,873.248105778869,1.344,1000
1009,10,5,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,2,0.3,5,0.43,0.5,0.549653202538931,0.50054246805628,0.3356465072946,0.137253618157306,0.6,0.4,0.201,0.177,0.055,22.086,15.176,873.248105778869,1.344,1000
1010,11,1,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,2,0.3,1,0.22,0.2,0.274220817083335,0.190576307338502,0.108310062213501,0.136108962164949,37.3,40.5,13.638,9.5,4.65,25.473,16.731,962.652545854887,1.329,1000
1010,11,1,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,2,0.3,2,0.32,0.2,0.328302459070786,0.240755197081883,0.142264459360647,0.136108962164949,43.2,23.2,7.665,6.072,2.757,25.473,16.731,962.652545854887,1.329,1000
1010,11,1,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,2,0.3,3,0.44,0.2,0.427201203712068,0.37857075609786,0.250410394984239,0.136108962164949,13.1,6.1,3.012,2.536,0.989,25.473,16.731,962.652545854887,1.329,1000
1010,11,1,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,2,0.3,4,0.59,0.2,0.473595829429321,0.440421974192213,0.298343225363417,0.136108962164949,1.5,0.5,1.02,0.923,0.309,25.473,16.731,962.652545854887,1.329,1000
1010,11,1,"five_scenarios_txt",1,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,2,0.3,5,0.67,0.2,0.562291429195153,0.491399813450337,0.322712384691791,0.136108962164949,0,0,0.138,0.127,0.037,25.473,16.731,962.652545854887,1.329,1000
1011,12,2,"five_scenarios_txt",3,"one_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,30,30,3,2,0.0178571428571429,4,0.3,1,0.06,0.05,0.108945292927295,0.139904698040772,0.107221110162584,0.128096825551065,1.2,6.2,4.158,2.941,1.4,28.635,18.633,1125.28459379125,2.928,1000
